-1.1850851851851851	0.01	-0.0008098719925228037
-1.1850851851851851	0.02	-0.0037371646547715853
-1.1850851851851851	0.03	-0.009770031019213699
-1.1850851851851851	0.04	-0.020250648711879093
-1.1850851851851851	0.05	-0.03689340258704277
-1.1850851851851851	0.06	-0.06173059269654513
-1.1850851851851851	0.07	-0.0969171901808491
-1.1850851851851851	0.08	-0.14433719658915523
-1.1850851851851851	0.09	-0.2050061269576806
-1.1850851851851851	0.1	-0.2784003169636433
-1.1850851851851851	0.11	-0.36200895191956806
-1.1850851851851851	0.12	-0.4514525972740818
-1.1850851851851851	0.13	-0.541297818577759
-1.1850851851851851	0.14	-0.6262875808634867
-1.1850851851851851	0.15	-0.7024351957340502
-1.1850851851851851	0.16	-0.7675497776993705
-1.1850851851851851	0.17	-0.8211390266810505
-1.1850851851851851	0.18	-0.8639347384723068
-1.1850851851851851	0.19	-0.8973392249543874
-1.1850851851851851	0.2	-0.9229800386888934
-1.1850851851851851	0.21	-0.9424284937297669
-1.1850851851851851	0.22	-0.9570597858764677
-1.1850851851851851	0.23	-0.9680077765720536
-1.1850851851851851	0.24	-0.9761722442667619
-1.1850851851851851	0.25	-0.9822494295057708
-1.1850851851851851	0.26	-0.9867691148209177
-1.1850851851851851	0.27	-0.9901300415554166
-1.1850851851851851	0.28	-0.9926302339505121
-1.1850851851851851	0.29	-0.99449142381288
-1.1850851851851851	0.3	-0.9958781817611934
-1.1850851851851851	0.31	-0.9969125133439245
-1.1850851851851851	0.32	-0.9976848440956538
-1.1850851851851851	0.33	-0.9982621865138499
-1.1850851851851851	0.34	-0.9986942456061807
-1.1850851851851851	0.35	-0.9990179496296966
-1.1850851851851851	0.36	-0.9992607374752708
-1.1850851851851851	0.37	-0.9994430133956534
-1.1850851851851851	0.38	-0.9995799952970289
-1.1850851851851851	0.39	-0.9996830475381802
-1.1850851851851851	0.4	-0.9997606377213091
-1.1850851851851851	0.41	-0.9998190994127353
-1.1850851851851851	0.42	-0.9998631936134542
-1.1850851851851851	0.43	-0.9998964800140543
-1.1850851851851851	0.44	-0.9999216154106871
-1.1850851851851851	0.45	-0.9999406108316404
-1.1850851851851851	0.46	-0.9999549848179639
-1.1850851851851851	0.47	-0.9999658623166754
-1.1850851851851851	0.48	-0.9999740929406299
-1.1850851851851851	0.49	-0.9999803326042741
-1.1850851851851851	0.5	-0.9999850670905254
-1.1850851851851851	0.51	-0.9999886526679966
-1.1850851851851851	0.52	-0.9999913718618942
-1.1850851851851851	0.53	-0.9999934419087197
-1.1850851851851851	0.54	-0.9999950129986163
-1.1850851851851851	0.55	-0.9999962020602406
-1.1850851851851851	0.56	-0.999997109033657
-1.1850851851851851	0.57	-0.9999978015457355
-1.1850851851851851	0.58	-0.9999983242057346
-1.1850851851851851	0.59	-0.9999987212271774
-1.1850851851851851	0.6	-0.9999990274981012
-1.1850851851851851	0.61	-0.9999992594967597
-1.1850851851851851	0.62	-0.9999994331059469
-1.1850851851851851	0.63	-0.9999995678530678
-1.1850851851851851	0.64	-0.9999996722233794
-1.1850851851851851	0.65	-0.9999997488123669
-1.1850851851851851	0.66	-0.999999807063741
-1.1850851851851851	0.67	-0.9999998542039935
-1.1850851851851851	0.68	-0.999999889085416
-1.1850851851851851	0.69	-0.9999999137852141
-1.1850851851851851	0.7	-0.9999999344503552
-1.1850851851851851	0.71	-0.999999951107236
-1.1850851851851851	0.72	-0.9999999618352454
