-1.1841851851851852	0.01	-3.219233855669648e-15
-1.1841851851851852	0.02	-7.713422581503227e-15
-1.1841851851851852	0.03	-1.5510250493606352e-14
-1.1841851851851852	0.04	-4.981643490788506e-14
-1.1841851851851852	0.05	-2.5979923874203373e-13
-1.1841851851851852	0.06	-1.340561308652209e-12
-1.1841851851851852	0.07	-5.894965899157146e-12
-1.1841851851851852	0.08	-2.224118146229194e-11
-1.1841851851851852	0.09	-7.396765810165722e-11
-1.1841851851851852	0.1	-2.220288247056203e-10
-1.1841851851851852	0.11	-6.126830676769438e-10
-1.1841851851851852	0.12	-1.576317188827815e-9
-1.1841851851851852	0.13	-3.82283221739348e-9
-1.1841851851851852	0.14	-8.814714295247073e-9
-1.1841851851851852	0.15	-1.9458684483537146e-8
-1.1841851851851852	0.16	-4.13559647310794e-8
-1.1841851851851852	0.17	-8.501332871503512e-8
-1.1841851851851852	0.18	-1.6967890796930088e-7
-1.1841851851851852	0.19	-3.2988479349265856e-7
-1.1841851851851852	0.2	-6.264393113962156e-7
-1.1841851851851852	0.21	-1.1646471484182248e-6
-1.1841851851851852	0.22	-2.1241437269627153e-6
-1.1841851851851852	0.23	-3.807210171737511e-6
-1.1841851851851852	0.24	-6.71623171652699e-6
-1.1841851851851852	0.25	-0.000011676738170845395
-1.1841851851851852	0.26	-0.000020031196478330562
-1.1841851851851852	0.27	-0.000033941849377975274
-1.1841851851851852	0.28	-0.00005686050785306171
-1.1841851851851852	0.29	-0.00009425234232514256
-1.1841851851851852	0.3	-0.00015470375168796061
-1.1841851851851852	0.31	-0.0002516074750909104
-1.1841851851851852	0.32	-0.00040570987396020653
-1.1841851851851852	0.33	-0.000648937269440939
-1.1841851851851852	0.34	-0.0010301051961736328
-1.1841851851851852	0.35	-0.0016233735618148737
-1.1841851851851852	0.36	-0.0025406570953003162
-1.1841851851851852	0.37	-0.00394963721668375
-1.1841851851851852	0.38	-0.006099509871956327
-1.1841851851851852	0.39	-0.009357008687602928
-1.1841851851851852	0.4	-0.014255210597749677
