0.9	-0.19731143419104974	0.025	0.025	0.
0.9	-0.19731143419104974	0.025	0.04158541763669709	0.000010006585896560338
0.9	-0.19731143419104974	0.025	0.057507418567926294	0.000034676500730190796
0.9	-0.19731143419104974	0.025	0.0734294194991555	0.00007564554697281345
0.9	-0.19731143419104974	0.025	0.08935142043038471	0.0001340538211107578
0.9	-0.19731143419104974	0.025	0.10527342136161391	0.00020948318692215473
0.9	-0.19731143419104974	0.025	0.12119542229284314	0.0003020570241563103
0.9	-0.19731143419104974	0.025	0.13711742322407233	0.0004105733083661356
0.9	-0.19731143419104974	0.025	0.15303942415530153	0.0005341968143959264
0.9	-0.19731143419104974	0.025	0.16896142508653075	0.0006675426875659696
0.9	-0.19731143419104974	0.025	0.18488342601775995	0.0008110476452467541
0.9	-0.19731143419104974	0.025	0.20080542694898917	0.0009606127069436976
0.9	-0.19731143419104974	0.025	0.21672742788021837	0.0011125412572252635
0.9	-0.19731143419104974	0.025	0.23264942881144757	0.0012632206555376335
0.9	-0.19731143419104974	0.025	0.2485714297426768	0.0014072465070522622
0.9	-0.19731143419104974	0.025	0.26449343067390596	0.0015406348121629332
0.9	-0.19731143419104974	0.025	0.2804154316051352	0.0016572941302015476
0.9	-0.19731143419104974	0.025	0.2963374325363644	0.0017512445406422383
0.9	-0.19731143419104974	0.025	0.3122594334675936	0.0018157715137563368
0.9	-0.19731143419104974	0.025	0.3281814343988228	0.001843549054572513
0.9	-0.19731143419104974	0.025	0.34410343533005205	0.0018266112733689166
0.9	-0.19731143419104974	0.025	0.36002543626128125	0.0017563346665032675
0.9	-0.19731143419104974	0.025	0.37594743719251045	0.0016236249804426617
0.9	-0.19731143419104974	0.025	0.39186943812373964	0.0014194347870484236
0.9	-0.19731143419104974	0.025	0.40779143905496884	0.0011363463231304216
0.9	-0.19731143419104974	0.025	0.42371343998619804	0.0007724657496184228
0.9	-0.19731143419104974	0.025	0.4396354409174273	-4.1281422724637196e-12
0.9	-0.19731143419104974	0.025	0.4555574418486565	-0.03052159897000084
0.9	-0.19731143419104974	0.025	0.4714794427798857	-0.317825330852324
0.9	-0.19731143419104974	0.025	0.4874014437111149	-0.707890242386684
0.9	-0.19731143419104974	0.025	0.503323444642344	-0.8932931392201591
0.9	-0.19731143419104974	0.025	0.5192454455735733	-0.9594902397537391
0.9	-0.19731143419104974	0.025	0.5351674465048025	-0.9834754148434115
0.9	-0.19731143419104974	0.025	0.5510894474360317	-0.992813393054794
0.9	-0.19731143419104974	0.025	0.5670114483672609	-0.9967088865881755
0.9	-0.19731143419104974	0.025	0.5829334492984901	-0.9984294543263208
0.9	-0.19731143419104974	0.025	0.5988554502297193	-0.9992254365860269
0.9	-0.19731143419104974	0.025	0.6147774511609485	-0.9996070277953025
0.9	-0.19731143419104974	0.025	0.6306994520921777	-0.9997960852461909
0.9	-0.19731143419104974	0.025	0.646621453023407	-0.9998917598682775
0.9	-0.19731143419104974	0.025	0.6625434539546362	-0.9999418917210834
0.9	-0.19731143419104974	0.025	0.6784654548858654	-0.9999685797884614
0.9	-0.19731143419104974	0.025	0.6943874558170946	-0.9999828811192897
0.9	-0.19731143419104974	0.025	0.7103094567483238	-0.9999906070152951
0.9	-0.19731143419104974	0.025	0.726231457679553	-0.9999945966459921
0.9	-0.19731143419104974	0.025	0.7421534586107822	-0.9999968673037427
0.9	-0.19731143419104974	0.025	0.7580754595420114	-0.9999981310780728
0.9	-0.19731143419104974	0.025	0.7739974604732406	-0.9999998594405266
0.9	-0.19731143419104974	0.025	0.7899194614044698	-0.9999988649398677
0.9	-0.19731143419104974	0.025	0.805841462335699	-0.9999988652316767
0.9	-0.19731143419104974	0.05	0.05	0.
0.9	-0.19731143419104974	0.05	0.06558541763669709	0.000018957655495199788
0.9	-0.19731143419104974	0.05	0.0805474185679263	0.00005658165339683663
0.9	-0.19731143419104974	0.05	0.0955094194991555	0.00011150762922573776
0.9	-0.19731143419104974	0.05	0.1104714204303847	0.0001831254727981957
0.9	-0.19731143419104974	0.05	0.1254334213616139	0.00027059278284435884
0.9	-0.19731143419104974	0.05	0.14039542229284313	0.0003723498039220896
0.9	-0.19731143419104974	0.05	0.1553574232240723	0.00048729250524615075
0.9	-0.19731143419104974	0.05	0.17031942415530152	0.0006120857838995963
0.9	-0.19731143419104974	0.05	0.18528142508653073	0.0007465265945705291
0.9	-0.19731143419104974	0.05	0.20024342601775993	0.0008864372447772162
0.9	-0.19731143419104974	0.05	0.21520542694898914	0.0010295105236439728
0.9	-0.19731143419104974	0.05	0.23016742788021835	0.00117182327679477
0.9	-0.19731143419104974	0.05	0.24512942881144753	0.0013100403066070854
0.9	-0.19731143419104974	0.05	0.26009142974267674	0.001439914370197748
0.9	-0.19731143419104974	0.05	0.275053430673906	0.0015567989787204084
0.9	-0.19731143419104974	0.05	0.29001543160513515	0.0016564326128614137
0.9	-0.19731143419104974	0.05	0.30497743253636433	0.0017328116010300043
0.9	-0.19731143419104974	0.05	0.31993943346759357	0.0017801564334494202
0.9	-0.19731143419104974	0.05	0.3349014343988228	0.001792284769108976
0.9	-0.19731143419104974	0.05	0.34986343533005193	0.001762289016957519
0.9	-0.19731143419104974	0.05	0.36482543626128117	0.001682837883988153
0.9	-0.19731143419104974	0.05	0.3797874371925104	0.0015463525887071672
0.9	-0.19731143419104974	0.05	0.39474943812373964	0.0013454840479600882
0.9	-0.19731143419104974	0.05	0.40971143905496876	0.0010747062186051703
0.9	-0.19731143419104974	0.05	0.424673439986198	0.0007331710983977668
0.9	-0.19731143419104974	0.05	0.43963544091742723	-4.043321233382358e-12
0.9	-0.19731143419104974	0.05	0.45459744184865636	-0.02417542402826023
0.9	-0.19731143419104974	0.05	0.4695594427798856	-0.2627419926213319
0.9	-0.19731143419104974	0.05	0.48452144371111483	-0.6480291102035258
0.9	-0.19731143419104974	0.05	0.49948344464234407	-0.8621395177498852
0.9	-0.19731143419104974	0.05	0.5144454455735732	-0.9454194262856215
0.9	-0.19731143419104974	0.05	0.5294074465048024	-0.9770285879677604
0.9	-0.19731143419104974	0.05	0.5443694474360317	-0.9897320309129942
0.9	-0.19731143419104974	0.05	0.5593314483672608	-0.9951745116875742
0.9	-0.19731143419104974	0.05	0.57429344929849	-0.9976382724583609
0.9	-0.19731143419104974	0.05	0.5892554502297193	-0.9988053336079331
0.9	-0.19731143419104974	0.05	0.6042174511609485	-0.9993790362830303
0.9	-0.19731143419104974	0.05	0.6191794520921777	-0.9996698014854544
0.9	-0.19731143419104974	0.05	0.6341414530234069	-0.9998209874158586
0.9	-0.19731143419104974	0.05	0.6491034539546361	-0.9999010459123008
0.9	-0.19731143419104974	0.05	0.6640654548858653	-0.9999447335449195
0.9	-0.19731143419104974	0.05	0.6790274558170944	-0.9999688267051379
0.9	-0.19731143419104974	0.05	0.6939894567483237	-0.9999825247320605
0.9	-0.19731143419104974	0.05	0.7089514576795529	-0.9999892927655865
0.9	-0.19731143419104974	0.05	0.7239134586107822	-0.9999933289160916
0.9	-0.19731143419104974	0.05	0.7388754595420113	-0.9999973981950817
0.9	-0.19731143419104974	0.05	0.7538374604732405	-0.9999978673972952
0.9	-0.19731143419104974	0.05	0.7687994614044698	-0.9999993644986699
0.9	-0.19731143419104974	0.05	0.7837614623356989	-0.9999995487169739
