-1.1841851851851852	0.01	-4.959518397814529e-11
-1.1841851851851852	0.02	-1.3980786658092566e-9
-1.1841851851851852	0.03	-1.2422087102778976e-8
-1.1841851851851852	0.04	-6.501950401971603e-8
-1.1841851851851852	0.05	-2.493780754806057e-7
-1.1841851851851852	0.06	-7.800081196437802e-7
-1.1841851851851852	0.07	-2.1137431824845595e-6
-1.1841851851851852	0.08	-5.151988457010872e-6
-1.1841851851851852	0.09	-0.00001157677608999553
-1.1841851851851852	0.1	-0.000024395752980876496
-1.1841851851851852	0.11	-0.000048808728527746204
-1.1841851851851852	0.12	-0.00009356293920072912
-1.1841851851851852	0.13	-0.00017304272273025394
-1.1841851851851852	0.14	-0.0003104511338252823
-1.1841851851851852	0.15	-0.0005425979709082327
-1.1841851851851852	0.16	-0.0009270243548912988
-1.1841851851851852	0.17	-0.0015524810418447966
-1.1841851851851852	0.18	-0.002554139791677103
-1.1841851851851852	0.19	-0.004135330368687066
-1.1841851851851852	0.2	-0.0065979676542940735
-1.1841851851851852	0.21	-0.01038392145790579
-1.1841851851851852	0.22	-0.01612884525517031
-1.1841851851851852	0.23	-0.024727348232405886
-1.1841851851851852	0.24	-0.037402006334190614
-1.1841851851851852	0.25	-0.05575593271200389
-1.1841851851851852	0.26	-0.08176729144387142
-1.1841851851851852	0.27	-0.11765678554109094
-1.1841851851851852	0.28	-0.16554201701376534
-1.1841851851851852	0.29	-0.2268250366370207
-1.1841851851851852	0.3	-0.3013922794330644
-1.1841851851851852	0.31	-0.38693527709252373
-1.1841851851851852	0.32	-0.4788678004068611
-1.1841851851851852	0.33	-0.5711506399195909
-1.1841851851851852	0.34	-0.657789453724581
-1.1841851851851852	0.35	-0.7342749063467562
-1.1841851851851852	0.36	-0.7982958769695523
-1.1841851851851852	0.37	-0.8495977127418015
-1.1841851851851852	0.38	-0.8893324487008929
-1.1841851851851852	0.39	-0.9193343990614701
-1.1841851851851852	0.4	-0.9415751712028485
-1.1841851851851852	0.41	-0.9578528002813593
-1.1841851851851852	0.42	-0.9696642325850772
-1.1841851851851852	0.43	-0.978187940033176
-1.1841851851851852	0.44	-0.9843190143028354
-1.1841851851851852	0.45	-0.9887216371228529
-1.1841851851851852	0.46	-0.9918812288458708
-1.1841851851851852	0.47	-0.9941491270214577
-1.1841851851851852	0.48	-0.995778090827342
-1.1841851851851852	0.49	-0.9969493194779
-1.1841851851851852	0.5	-0.9977924768157858
-1.1841851851851852	0.51	-0.9984002894475406
-1.1841851851851852	0.52	-0.9988390796193246
-1.1841851851851852	0.53	-0.9991563170490995
-1.1841851851851852	0.54	-0.9993860136537719
-1.1841851851851852	0.55	-0.9995525701211394
-1.1841851851851852	0.56	-0.9996735168138485
-1.1841851851851852	0.57	-0.9997614671332806
-1.1841851851851852	0.58	-0.9998255106306538
-1.1841851851851852	0.59	-0.9998722076270116
-1.1841851851851852	0.6	-0.9999063002730874
-1.1841851851851852	0.61	-0.9999312216366715
-1.1841851851851852	0.62	-0.99994946075727
